Country,Area,Months,Year,temperature,MonthCode
ISR,Israel,February,1961,-1.786,2
ISR,Israel,March,1961,-1.743,3
ISR,Israel,April,1961,-0.09,4
ISR,Israel,May,1961,0.469,5
ISR,Israel,June,1961,1.108,6
ISR,Israel,July,1961,0.22,7
ISR,Israel,August,1961,0.217,8
ISR,Israel,September,1961,-1.679,9
ISR,Israel,October,1961,-0.771,10
ISR,Israel,November,1961,-0.856,11
ISR,Israel,December,1961,0.369,12
ITA,Italy,January,1961,-0.258,1
ITA,Italy,February,1961,1.402,2
ITA,Italy,March,1961,1.426,3
ITA,Italy,April,1961,2.742,4
ITA,Italy,May,1961,-0.013,5
ITA,Italy,June,1961,0.502,6
ITA,Italy,July,1961,-0.414,7
ITA,Italy,August,1961,0.15,8
ITA,Italy,September,1961,2.032,9
ITA,Italy,October,1961,1.008,10
ITA,Italy,November,1961,0.632,11
ITA,Italy,December,1961,0.035,12
JAM,Jamaica,January,1961,0.3,1
JAM,Jamaica,February,1961,0.6,2
JAM,Jamaica,March,1961,0.607,3
JAM,Jamaica,April,1961,0.085,4
JAM,Jamaica,May,1961,0.092,5
JAM,Jamaica,June,1961,0.393,6
JAM,Jamaica,July,1961,-0.5,7
JAM,Jamaica,August,1961,0.315,8
JAM,Jamaica,September,1961,-0.369,9
JAM,Jamaica,October,1961,-0.505,10
JAM,Jamaica,November,1961,-0.586,11
JAM,Jamaica,December,1961,0.099,12
JPN,Japan,January,1961,-0.981,1
JPN,Japan,February,1961,-0.628,2
JPN,Japan,March,1961,0.6,3
JPN,Japan,April,1961,0.761,4
JPN,Japan,May,1961,0.989,5
JPN,Japan,June,1961,0.818,6
JPN,Japan,July,1961,1.442,7
JPN,Japan,August,1961,0.692,8
JPN,Japan,September,1961,2.126,9
JPN,Japan,October,1961,1.602,10
JPN,Japan,November,1961,1.013,11
JPN,Japan,December,1961,0.424,12
KAZ,Kazakhstan,January,1961,0,1
KAZ,Kazakhstan,February,1961,0,2
KAZ,Kazakhstan,March,1961,0,3
KAZ,Kazakhstan,April,1961,0,4
KAZ,Kazakhstan,May,1961,0,5
KAZ,Kazakhstan,June,1961,0,6
KAZ,Kazakhstan,July,1961,0,7
KAZ,Kazakhstan,August,1961,0,8
KAZ,Kazakhstan,September,1961,0,9
KAZ,Kazakhstan,October,1961,0,10
KAZ,Kazakhstan,November,1961,0,11
KAZ,Kazakhstan,December,1961,0,12
KEN,Kenya,January,1961,0.46,1
KEN,Kenya,February,1961,0.125,2
KEN,Kenya,March,1961,0.551,3
KEN,Kenya,April,1961,0.412,4
KEN,Kenya,May,1961,0.837,5
KEN,Kenya,June,1961,0.864,6
KEN,Kenya,July,1961,0.731,7
KEN,Kenya,August,1961,0.258,8
KEN,Kenya,September,1961,-0.196,9
KEN,Kenya,October,1961,-0.328,10
KEN,Kenya,November,1961,-0.976,11
KEN,Kenya,December,1961,-0.434,12
KUW,Kuwait,January,1961,0.452,1
KUW,Kuwait,February,1961,-0.131,2
KUW,Kuwait,March,1961,-1.328,3
KUW,Kuwait,April,1961,-1.065,4
KUW,Kuwait,May,1961,0.382,5
KUW,Kuwait,June,1961,0.292,6
KUW,Kuwait,July,1961,0.073,7
KUW,Kuwait,August,1961,0.804,8
KUW,Kuwait,September,1961,-1.966,9
KUW,Kuwait,October,1961,-1.039,10
KUW,Kuwait,November,1961,-0.837,11
KUW,Kuwait,December,1961,0.779,12
KGZ,Kyrgyzstan,January,1961,0,1
KGZ,Kyrgyzstan,February,1961,0,2
KGZ,Kyrgyzstan,March,1961,0,3
KGZ,Kyrgyzstan,April,1961,0,4
KGZ,Kyrgyzstan,May,1961,0,5
KGZ,Kyrgyzstan,June,1961,0,6
KGZ,Kyrgyzstan,July,1961,0,7
KGZ,Kyrgyzstan,August,1961,0,8
KGZ,Kyrgyzstan,September,1961,0,9
KGZ,Kyrgyzstan,October,1961,0,10
KGZ,Kyrgyzstan,November,1961,0,11
KGZ,Kyrgyzstan,December,1961,0,12
LAT,Latvia,January,1961,0,1
LAT,Latvia,February,1961,0,2
LAT,Latvia,March,1961,0,3
LAT,Latvia,April,1961,0,4
LAT,Latvia,May,1961,0,5
LAT,Latvia,June,1961,0,6
LAT,Latvia,July,1961,0,7
LAT,Latvia,August,1961,0,8
LAT,Latvia,September,1961,0,9
LAT,Latvia,October,1961,0,10
LAT,Latvia,November,1961,0,11
LAT,Latvia,December,1961,0,12
LIB,Lebanon,January,1961,0.148,1
LIB,Lebanon,February,1961,-1.29,2
LIB,Lebanon,March,1961,-1.349,3
LIB,Lebanon,April,1961,0.222,4
LIB,Lebanon,May,1961,0.696,5
LIB,Lebanon,June,1961,0.566,6
LIB,Lebanon,July,1961,0.245,7
LIB,Lebanon,August,1961,0.326,8
LIB,Lebanon,September,1961,-1.596,9
LIB,Lebanon,October,1961,-0.307,10
LIB,Lebanon,November,1961,-0.721,11
LIB,Lebanon,December,1961,0.764,12
LTU,Lithuania,January,1961,0,1
LTU,Lithuania,February,1961,0,2
LTU,Lithuania,March,1961,0,3
LTU,Lithuania,April,1961,0,4
LTU,Lithuania,May,1961,0,5
LTU,Lithuania,June,1961,0,6
LTU,Lithuania,July,1961,0,7
LTU,Lithuania,August,1961,0,8
LTU,Lithuania,September,1961,0,9
LTU,Lithuania,October,1961,0,10
LTU,Lithuania,November,1961,0,11
LTU,Lithuania,December,1961,0,12
LUX,Luxembourg,January,1961,0,1
LUX,Luxembourg,February,1961,0,2
LUX,Luxembourg,March,1961,0,3
LUX,Luxembourg,April,1961,0,4
LUX,Luxembourg,May,1961,0,5
LUX,Luxembourg,June,1961,0,6
LUX,Luxembourg,July,1961,0,7
LUX,Luxembourg,August,1961,0,8
LUX,Luxembourg,September,1961,0,9
LUX,Luxembourg,October,1961,0,10
LUX,Luxembourg,November,1961,0,11
LUX,Luxembourg,December,1961,0,12
MAS,Malaysia,January,1961,-0.106,1
MAS,Malaysia,February,1961,0.157,2
MAS,Malaysia,March,1961,0.156,3
MAS,Malaysia,April,1961,-0.057,4
MAS,Malaysia,May,1961,0.169,5
MAS,Malaysia,June,1961,-0.17,6
MAS,Malaysia,July,1961,0.087,7
MAS,Malaysia,August,1961,-0.051,8
MAS,Malaysia,September,1961,-0.268,9
MAS,Malaysia,October,1961,-0.333,10
MAS,Malaysia,November,1961,0.123,11
MAS,Malaysia,December,1961,-0.014,12
MRI,Mauritius,January,1961,0.247,1
MRI,Mauritius,February,1961,0.458,2
MRI,Mauritius,March,1961,0.558,3
MRI,Mauritius,April,1961,0.694,4
MRI,Mauritius,May,1961,0.703,5
MRI,Mauritius,June,1961,1.328,6
MRI,Mauritius,July,1961,0.426,7
MRI,Mauritius,August,1961,0.442,8
MRI,Mauritius,September,1961,0.014,9
MRI,Mauritius,October,1961,0.36,10
MRI,Mauritius,November,1961,0.704,11
MRI,Mauritius,December,1961,-0.038,12
MEX,Mexico,January,1961,-0.31,1
MEX,Mexico,February,1961,-0.17,2
MEX,Mexico,March,1961,0.204,3
MEX,Mexico,April,1961,0.206,4
MEX,Mexico,May,1961,0.672,5
MEX,Mexico,June,1961,-0.095,6
MEX,Mexico,July,1961,-0.428,7
MEX,Mexico,August,1961,-0.197,8
MEX,Mexico,September,1961,-0.134,9
MEX,Mexico,October,1961,-0.02,10
MEX,Mexico,November,1961,-0.538,11
MEX,Mexico,December,1961,0.182,12
MGL,Mongolia,January,1961,-0.077,1
MGL,Mongolia,February,1961,2.362,2
MGL,Mongolia,March,1961,1.057,3
MGL,Mongolia,April,1961,3.176,4
MGL,Mongolia,May,1961,-0.53,5
MGL,Mongolia,June,1961,-0.833,6
MGL,Mongolia,July,1961,-0.13,7
MGL,Mongolia,August,1961,-1.04,8
MGL,Mongolia,September,1961,0.163,9
MGL,Mongolia,October,1961,-1.666,10
MGL,Mongolia,November,1961,1.356,11
MGL,Mongolia,December,1961,-0.633,12
MNE,Montenegro,January,1961,0,1
MNE,Montenegro,February,1961,0,2
MNE,Montenegro,March,1961,0,3
MNE,Montenegro,April,1961,0,4
MNE,Montenegro,May,1961,0,5
MNE,Montenegro,June,1961,0,6
MNE,Montenegro,July,1961,0,7
MNE,Montenegro,August,1961,0,8
MNE,Montenegro,September,1961,0,9
MNE,Montenegro,October,1961,0,10
MNE,Montenegro,November,1961,0,11
MNE,Montenegro,December,1961,0,12
MAR,Morocco,January,1961,-1.419,1
MAR,Morocco,February,1961,1.922,2
MAR,Morocco,March,1961,1.879,3
MAR,Morocco,April,1961,1.769,4
MAR,Morocco,May,1961,1.839,5
MAR,Morocco,June,1961,-0.304,6
MAR,Morocco,July,1961,1.206,7
MAR,Morocco,August,1961,0.756,8
MAR,Morocco,September,1961,0.608,9
MAR,Morocco,October,1961,0.009,10
MAR,Morocco,November,1961,0.109,11
MAR,Morocco,December,1961,2.118,12
MOZ,Mozambique,January,1961,0.192,1
MOZ,Mozambique,February,1961,0.005,2
MOZ,Mozambique,March,1961,0.71,3
MOZ,Mozambique,April,1961,0.971,4
MOZ,Mozambique,May,1961,1.387,5
MOZ,Mozambique,June,1961,1.014,6
MOZ,Mozambique,July,1961,0.634,7
MOZ,Mozambique,August,1961,-0.626,8
MOZ,Mozambique,September,1961,0.344,9
MOZ,Mozambique,October,1961,0.263,10
MOZ,Mozambique,November,1961,-0.793,11
MOZ,Mozambique,December,1961,-0.692,12
NAM,Namibia,January,1961,-0.242,1
NAM,Namibia,February,1961,0.093,2
NAM,Namibia,March,1961,0.077,3
NAM,Namibia,April,1961,0.612,4
NAM,Namibia,May,1961,-0.575,5
NAM,Namibia,June,1961,-0.06,6
NAM,Namibia,July,1961,1.579,7
NAM,Namibia,August,1961,0.248,8
NAM,Namibia,September,1961,0.808,9
NAM,Namibia,October,1961,-0.395,10
NAM,Namibia,November,1961,-0.073,11
NAM,Namibia,December,1961,-0.457,12
NED,Netherlands,January,1961,-0.009,1
NED,Netherlands,February,1961,4.082,2
NED,Netherlands,March,1961,2.54,3
NED,Netherlands,April,1961,2.735,4
NED,Netherlands,May,1961,-1.141,5
NED,Netherlands,June,1961,0.346,6
NED,Netherlands,July,1961,-1.329,7
NED,Netherlands,August,1961,-0.517,8
NED,Netherlands,September,1961,2.941,9
NED,Netherlands,October,1961,1.404,10
NED,Netherlands,November,1961,-0.667,11
NED,Netherlands,December,1961,-1.396,12
NZL,New Zealand,January,1961,-0.234,1
NZL,New Zealand,February,1961,-0.344,2
NZL,New Zealand,March,1961,-1.17,3
NZL,New Zealand,April,1961,-0.402,4
NZL,New Zealand,May,1961,-0.343,5
NZL,New Zealand,June,1961,-0.191,6
NZL,New Zealand,July,1961,-0.125,7
NZL,New Zealand,August,1961,-0.632,8
NZL,New Zealand,September,1961,-0.639,9
NZL,New Zealand,October,1961,1.375,10
NZL,New Zealand,November,1961,0.274,11
NZL,New Zealand,December,1961,1.161,12
NIG,Niger,January,1961,0.401,1
NIG,Niger,February,1961,-2.901,2
NIG,Niger,March,1961,-3.009,3
NIG,Niger,April,1961,-0.486,4
NIG,Niger,May,1961,-0.15,5
NIG,Niger,June,1961,0.095,6
NIG,Niger,July,1961,-0.67,7
NIG,Niger,August,1961,-0.846,8
NIG,Niger,September,1961,-1.083,9
NIG,Niger,October,1961,-1.261,10
NIG,Niger,November,1961,-0.838,11
NIG,Niger,December,1961,-2.211,12
NGR,Nigeria,January,1961,0.508,1
NGR,Nigeria,February,1961,-2.261,2
NGR,Nigeria,March,1961,-1.063,3
NGR,Nigeria,April,1961,0.047,4
NGR,Nigeria,May,1961,0.598,5
NGR,Nigeria,June,1961,0.028,6
NGR,Nigeria,July,1961,-0.473,7
NGR,Nigeria,August,1961,-0.454,8
NGR,Nigeria,September,1961,-0.226,9
NGR,Nigeria,October,1961,-0.455,10
NGR,Nigeria,November,1961,-0.575,11
NGR,Nigeria,December,1961,-1.337,12
NOR,Norway,January,1961,0.382,1
NOR,Norway,February,1961,3.067,2
NOR,Norway,March,1961,2.468,3
NOR,Norway,April,1961,-0.239,4
NOR,Norway,May,1961,0.442,5
NOR,Norway,June,1961,1.017,6
NOR,Norway,July,1961,0.556,7
NOR,Norway,August,1961,-0.108,8
NOR,Norway,September,1961,1.437,9
NOR,Norway,October,1961,3.803,10
NOR,Norway,November,1961,2.219,11
NOR,Norway,December,1961,-1.628,12
PAK,Pakistan,January,1961,0.439,1
PAK,Pakistan,February,1961,-1.749,2
PAK,Pakistan,March,1961,0.552,3
PAK,Pakistan,April,1961,-1.541,4
PAK,Pakistan,May,1961,0.238,5
PAK,Pakistan,June,1961,-0.323,6
PAK,Pakistan,July,1961,0.234,7
PAK,Pakistan,August,1961,0.322,8
PAK,Pakistan,September,1961,1.356,9
PAK,Pakistan,October,1961,-0.68,10
PAK,Pakistan,November,1961,-1.267,11
PAK,Pakistan,December,1961,-0.481,12
PAN,Panama,January,1961,0,1
PAN,Panama,February,1961,0,2
PAN,Panama,March,1961,0,3
PAN,Panama,April,1961,0,4
PAN,Panama,May,1961,0,5
PAN,Panama,June,1961,0,6
PAN,Panama,July,1961,0,7
PAN,Panama,August,1961,0,8
PAN,Panama,September,1961,0,9
PAN,Panama,October,1961,0,10
PAN,Panama,November,1961,0,11
PAN,Panama,December,1961,0,12
PAR,Paraguay,January,1961,0.578,1
PAR,Paraguay,February,1961,0.324,2
PAR,Paraguay,March,1961,-0.723,3
PAR,Paraguay,April,1961,0.497,4
PAR,Paraguay,May,1961,0.7,5
PAR,Paraguay,June,1961,-0.647,6
PAR,Paraguay,July,1961,0.248,7
PAR,Paraguay,August,1961,3.465,8
PAR,Paraguay,September,1961,0.348,9
PAR,Paraguay,October,1961,1.285,10
PAR,Paraguay,November,1961,0.323,11
PAR,Paraguay,December,1961,0.321,12
PER,Peru,January,1961,0.279,1
PER,Peru,February,1961,-0.073,2
PER,Peru,March,1961,-0.063,3
PER,Peru,April,1961,-0.271,4
PER,Peru,May,1961,0.306,5
PER,Peru,June,1961,-0.601,6
PER,Peru,July,1961,0.02,7
PER,Peru,August,1961,0.342,8
PER,Peru,September,1961,-0.025,9
PER,Peru,October,1961,-0.086,10
PER,Peru,November,1961,-0.31,11
PER,Peru,December,1961,-0.439,12
PHI,Philippines,January,1961,-0.693,1
PHI,Philippines,February,1961,0.202,2
PHI,Philippines,March,1961,0.281,3
PHI,Philippines,April,1961,0.224,4
PHI,Philippines,May,1961,-0.156,5
PHI,Philippines,June,1961,-0.322,6
PHI,Philippines,July,1961,-0.359,7
PHI,Philippines,August,1961,-0.222,8
PHI,Philippines,September,1961,-0.051,9
PHI,Philippines,October,1961,-0.285,10
PHI,Philippines,November,1961,0.042,11
PHI,Philippines,December,1961,0.367,12
POL,Poland,January,1961,-0.08,1
POL,Poland,February,1961,4.476,2
POL,Poland,March,1961,3.827,3
POL,Poland,April,1961,2.384,4
POL,Poland,May,1961,-0.945,5
POL,Poland,June,1961,1.253,6
POL,Poland,July,1961,-1.131,7
POL,Poland,August,1961,-0.588,8
POL,Poland,September,1961,1.382,9
POL,Poland,October,1961,2.164,10
POL,Poland,November,1961,0.398,11
POL,Poland,December,1961,-2.417,12
POR,Portugal,January,1961,-0.879,1
POR,Portugal,February,1961,2.554,2
POR,Portugal,March,1961,3.099,3
POR,Portugal,April,1961,0.79,4
POR,Portugal,May,1961,2.082,5
POR,Portugal,June,1961,1.05,6
POR,Portugal,July,1961,0.643,7
POR,Portugal,August,1961,2.002,8
POR,Portugal,September,1961,0.609,9
POR,Portugal,October,1961,-0.66,10
POR,Portugal,November,1961,-0.169,11
POR,Portugal,December,1961,1.703,12
PUR,Puerto Rico,January,1961,0.467,1
PUR,Puerto Rico,February,1961,0.301,2
PUR,Puerto Rico,March,1961,0.124,3
PUR,Puerto Rico,April,1961,0.39,4
PUR,Puerto Rico,May,1961,0.221,5
PUR,Puerto Rico,June,1961,-0.127,6
PUR,Puerto Rico,July,1961,-0.266,7
PUR,Puerto Rico,August,1961,-0.004,8
PUR,Puerto Rico,September,1961,-0.098,9
PUR,Puerto Rico,October,1961,-0.223,10
PUR,Puerto Rico,November,1961,-0.65,11
PUR,Puerto Rico,December,1961,0.001,12
QAT,Qatar,January,1961,0.719,1
QAT,Qatar,February,1961,-0.26,2
QAT,Qatar,March,1961,-1.022,3
QAT,Qatar,April,1961,-0.787,4
QAT,Qatar,May,1961,-0.484,5
QAT,Qatar,June,1961,-1.229,6
QAT,Qatar,July,1961,-0.027,7
QAT,Qatar,August,1961,0.17,8
QAT,Qatar,September,1961,-1.477,9
QAT,Qatar,October,1961,-1.022,10
QAT,Qatar,November,1961,-0.773,11
QAT,Qatar,December,1961,0.459,12
KOR,South Korea,January,1961,-1.23,1
KOR,South Korea,February,1961,0.127,2
KOR,South Korea,March,1961,1.212,3
KOR,South Korea,April,1961,0.423,4
KOR,South Korea,May,1961,0.205,5
KOR,South Korea,June,1961,0.667,6
KOR,South Korea,July,1961,1.834,7
KOR,South Korea,August,1961,1.103,8
KOR,South Korea,September,1961,1.299,9
KOR,South Korea,October,1961,1.51,10
KOR,South Korea,November,1961,1.687,11
KOR,South Korea,December,1961,0.185,12
MDA,Moldova,January,1961,0,1
MDA,Moldova,February,1961,0,2
MDA,Moldova,March,1961,0,3
MDA,Moldova,April,1961,0,4
MDA,Moldova,May,1961,0,5
MDA,Moldova,June,1961,0,6
MDA,Moldova,July,1961,0,7
MDA,Moldova,August,1961,0,8
MDA,Moldova,September,1961,0,9
MDA,Moldova,October,1961,0,10
MDA,Moldova,November,1961,0,11
MDA,Moldova,December,1961,0,12
ROU,Romania,January,1961,-0.164,1
ROU,Romania,February,1961,1.07,2
ROU,Romania,March,1961,2.669,3
ROU,Romania,April,1961,2.689,4
ROU,Romania,May,1961,-1.394,5
ROU,Romania,June,1961,0.756,6
ROU,Romania,July,1961,-0.544,7
ROU,Romania,August,1961,-0.058,8
ROU,Romania,September,1961,0.497,9
ROU,Romania,October,1961,0.875,10
ROU,Romania,November,1961,1.71,11
ROU,Romania,December,1961,-1.133,12
RUS,Russian Federation,January,1961,0,1
RUS,Russian Federation,February,1961,0,2
RUS,Russian Federation,March,1961,0,3
RUS,Russian Federation,April,1961,0,4
RUS,Russian Federation,May,1961,0,5
RUS,Russian Federation,June,1961,0,6
RUS,Russian Federation,July,1961,0,7
RUS,Russian Federation,August,1961,0,8
RUS,Russian Federation,September,1961,0,9
RUS,Russian Federation,October,1961,0,10
RUS,Russian Federation,November,1961,0,11
RUS,Russian Federation,December,1961,0,12
KSA,Saudi Arabia,January,1961,0.945,1
KSA,Saudi Arabia,February,1961,-0.87,2
KSA,Saudi Arabia,March,1961,-1.06,3
KSA,Saudi Arabia,April,1961,-0.853,4
KSA,Saudi Arabia,May,1961,-0.182,5
KSA,Saudi Arabia,June,1961,0.172,6
KSA,Saudi Arabia,July,1961,-0.258,7
KSA,Saudi Arabia,August,1961,0.476,8
KSA,Saudi Arabia,September,1961,-1.524,9
KSA,Saudi Arabia,October,1961,-0.564,10
KSA,Saudi Arabia,November,1961,0.005,11
KSA,Saudi Arabia,December,1961,0.2,12
SEN,Senegal,January,1961,-0.817,1
SEN,Senegal,February,1961,-0.482,2
SEN,Senegal,March,1961,-0.3,3
SEN,Senegal,April,1961,0.05,4
SEN,Senegal,May,1961,0.723,5
SEN,Senegal,June,1961,0.191,6
SEN,Senegal,July,1961,-0.526,7
SEN,Senegal,August,1961,-0.171,8
SEN,Senegal,September,1961,-0.157,9
SEN,Senegal,October,1961,-0.056,10
SEN,Senegal,November,1961,-0.399,11
SEN,Senegal,December,1961,-0.143,12
SRB,Serbia,January,1961,0,1
SRB,Serbia,February,1961,0,2
SRB,Serbia,March,1961,0,3
SRB,Serbia,April,1961,0,4
SRB,Serbia,May,1961,0,5
SRB,Serbia,June,1961,0,6
SRB,Serbia,July,1961,0,7
SRB,Serbia,August,1961,0,8
SRB,Serbia,September,1961,0,9
SRB,Serbia,October,1961,0,10
SRB,Serbia,November,1961,0,11
SRB,Serbia,December,1961,0,12
SCG,Serbia and Montenegro,January,1961,0,1
SCG,Serbia and Montenegro,February,1961,0,2
SCG,Serbia and Montenegro,March,1961,0,3
SCG,Serbia and Montenegro,April,1961,0,4
SCG,Serbia and Montenegro,May,1961,0,5
SCG,Serbia and Montenegro,June,1961,0,6
SCG,Serbia and Montenegro,July,1961,0,7
SCG,Serbia and Montenegro,August,1961,0,8
SCG,Serbia and Montenegro,September,1961,0,9
SCG,Serbia and Montenegro,October,1961,0,10
SCG,Serbia and Montenegro,November,1961,0,11
SCG,Serbia and Montenegro,December,1961,0,12
SIN,Singapore,January,1961,-0.163,1
SIN,Singapore,February,1961,0.122,2
SIN,Singapore,March,1961,0.079,3
SIN,Singapore,April,1961,0.046,4
SIN,Singapore,May,1961,0.08,5
SIN,Singapore,June,1961,-0.015,6
SIN,Singapore,July,1961,0.004,7
SIN,Singapore,August,1961,0.266,8
SIN,Singapore,September,1961,0.098,9
SIN,Singapore,October,1961,-0.048,10
SIN,Singapore,November,1961,-0.003,11
SIN,Singapore,December,1961,-0.165,12
SVK,Slovakia,January,1961,0,1
SVK,Slovakia,February,1961,0,2
SVK,Slovakia,March,1961,0,3
SVK,Slovakia,April,1961,0,4
SVK,Slovakia,May,1961,0,5
SVK,Slovakia,June,1961,0,6
SVK,Slovakia,July,1961,0,7
SVK,Slovakia,August,1961,0,8
SVK,Slovakia,September,1961,0,9
SVK,Slovakia,October,1961,0,10
SVK,Slovakia,November,1961,0,11
SVK,Slovakia,December,1961,0,12
SLO,Slovenia,January,1961,0,1
SLO,Slovenia,February,1961,0,2
SLO,Slovenia,March,1961,0,3
SLO,Slovenia,April,1961,0,4
SLO,Slovenia,May,1961,0,5
SLO,Slovenia,June,1961,0,6
SLO,Slovenia,July,1961,0,7
SLO,Slovenia,August,1961,0,8
SLO,Slovenia,September,1961,0,9
SLO,Slovenia,October,1961,0,10
SLO,Slovenia,November,1961,0,11
SLO,Slovenia,December,1961,0,12
RSA,South Africa,January,1961,-0.307,1
RSA,South Africa,February,1961,0.357,2
RSA,South Africa,March,1961,0.348,3
RSA,South Africa,April,1961,0.537,4
RSA,South Africa,May,1961,-0.232,5
RSA,South Africa,June,1961,1.015,6
RSA,South Africa,July,1961,1.188,7
RSA,South Africa,August,1961,-0.352,8
RSA,South Africa,September,1961,0.896,9
RSA,South Africa,October,1961,-0.766,10
RSA,South Africa,November,1961,0.316,11
RSA,South Africa,December,1961,-0.717,12
ESP,Spain,January,1961,-0.625,1
ESP,Spain,February,1961,2.521,2
ESP,Spain,March,1961,1.812,3
ESP,Spain,April,1961,1.938,4
ESP,Spain,May,1961,1.755,5
ESP,Spain,June,1961,0.82,6
ESP,Spain,July,1961,0.378,7
ESP,Spain,August,1961,0.54,8
ESP,Spain,September,1961,1.167,9
ESP,Spain,October,1961,-0.102,10
ESP,Spain,November,1961,-0.026,11
ESP,Spain,December,1961,1.475,12
SRI,Sri Lanka,January,1961,0.314,1
SRI,Sri Lanka,February,1961,-0.36,2
SRI,Sri Lanka,March,1961,0.077,3
SRI,Sri Lanka,April,1961,-0.101,4
SRI,Sri Lanka,May,1961,-0.373,5
SRI,Sri Lanka,June,1961,-0.595,6
SRI,Sri Lanka,July,1961,-0.443,7
SRI,Sri Lanka,August,1961,-0.128,8
SRI,Sri Lanka,September,1961,-0.375,9
SRI,Sri Lanka,October,1961,-0.076,10
SRI,Sri Lanka,November,1961,-0.11,11
SRI,Sri Lanka,December,1961,-0.183,12
SUD,Sudan,January,1961,0,1
SUD,Sudan,February,1961,0,2
SUD,Sudan,March,1961,0,3
SUD,Sudan,April,1961,0,4
SUD,Sudan,May,1961,0,5
SUD,Sudan,June,1961,0,6
SUD,Sudan,July,1961,0,7
SUD,Sudan,August,1961,0,8
SUD,Sudan,September,1961,0,9
SUD,Sudan,October,1961,0,10
SUD,Sudan,November,1961,0,11
SUD,Sudan,December,1961,0,12
SUR,Suriname,January,1961,0.095,1
SUR,Suriname,February,1961,-0.125,2
SUR,Suriname,March,1961,0.157,3
SUR,Suriname,April,1961,0.145,4
SUR,Suriname,May,1961,0.113,5
SUR,Suriname,June,1961,-0.733,6
SUR,Suriname,July,1961,-0.098,7
SUR,Suriname,August,1961,0.201,8
SUR,Suriname,September,1961,0.214,9
SUR,Suriname,October,1961,-0.141,10
SUR,Suriname,November,1961,-0.554,11
SUR,Suriname,December,1961,-0.697,12
SWE,Sweden,January,1961,0.715,1
SWE,Sweden,February,1961,4.618,2
SWE,Sweden,March,1961,3.599,3
SWE,Sweden,April,1961,0.301,4
SWE,Sweden,May,1961,0.263,5
SWE,Sweden,June,1961,1.282,6
SWE,Sweden,July,1961,0.063,7
SWE,Sweden,August,1961,-0.634,8
SWE,Sweden,September,1961,1.142,9
SWE,Sweden,October,1961,4.043,10
SWE,Sweden,November,1961,2.264,11
SWE,Sweden,December,1961,-1.967,12
SUI,Switzerland,January,1961,0.105,1
SUI,Switzerland,February,1961,3.559,2
SUI,Switzerland,March,1961,2.164,3
SUI,Switzerland,April,1961,3.171,4
SUI,Switzerland,May,1961,-1.002,5
SUI,Switzerland,June,1961,0.72,6
SUI,Switzerland,July,1961,-1.153,7
SUI,Switzerland,August,1961,0.046,8
SUI,Switzerland,September,1961,3.376,9
SUI,Switzerland,October,1961,1.202,10
SUI,Switzerland,November,1961,-0.117,11
SUI,Switzerland,December,1961,0.522,12
SYR,Syria,January,1961,-0.007,1
SYR,Syria,February,1961,-0.94,2
SYR,Syria,March,1961,-1.547,3
SYR,Syria,April,1961,0.506,4
SYR,Syria,May,1961,0.83,5
SYR,Syria,June,1961,0.337,6
SYR,Syria,July,1961,0.382,7
SYR,Syria,August,1961,0.673,8
SYR,Syria,September,1961,-1.976,9
SYR,Syria,October,1961,-0.221,10
SYR,Syria,November,1961,-0.855,11
SYR,Syria,December,1961,1.079,12
TJK,Tajikistan,January,1961,0,1
TJK,Tajikistan,February,1961,0,2
TJK,Tajikistan,March,1961,0,3
TJK,Tajikistan,April,1961,0,4
TJK,Tajikistan,May,1961,0,5
TJK,Tajikistan,June,1961,0,6
TJK,Tajikistan,July,1961,0,7
TJK,Tajikistan,August,1961,0,8
TJK,Tajikistan,September,1961,0,9
TJK,Tajikistan,October,1961,0,10
TJK,Tajikistan,November,1961,0,11
TJK,Tajikistan,December,1961,0,12
THA,Thailand,January,1961,-0.479,1
THA,Thailand,February,1961,0.543,2
THA,Thailand,March,1961,0.114,3
THA,Thailand,April,1961,-0.062,4
THA,Thailand,May,1961,-0.479,5
THA,Thailand,June,1961,-0.595,6
THA,Thailand,July,1961,-0.302,7
THA,Thailand,August,1961,-0.236,8
THA,Thailand,September,1961,-0.39,9
THA,Thailand,October,1961,-0.227,10
THA,Thailand,November,1961,0.378,11
THA,Thailand,December,1961,0.542,12
TOG,Togo,January,1961,0.189,1
TOG,Togo,February,1961,-0.963,2
TOG,Togo,March,1961,0.263,3
TOG,Togo,April,1961,-0.178,4
TOG,Togo,May,1961,0.618,5
TOG,Togo,June,1961,-0.144,6
TOG,Togo,July,1961,-0.393,7
TOG,Togo,August,1961,-0.467,8
TOG,Togo,September,1961,-0.364,9
TOG,Togo,October,1961,0.331,10
TOG,Togo,November,1961,0.154,11
TOG,Togo,December,1961,-0.329,12
TGA,Tonga,January,1961,0.389,1
TGA,Tonga,February,1961,0.937,2
TGA,Tonga,March,1961,-0.25,3
TGA,Tonga,April,1961,0.582,4
TGA,Tonga,May,1961,0.495,5
TGA,Tonga,June,1961,0.759,6
TGA,Tonga,July,1961,0.71,7
TGA,Tonga,August,1961,0.349,8
TGA,Tonga,September,1961,1.102,9
TGA,Tonga,October,1961,-0.984,10
TGA,Tonga,November,1961,-0.223,11
TGA,Tonga,December,1961,-0.417,12
TRI,Trinidad and Tobago,January,1961,0.907,1
TRI,Trinidad and Tobago,February,1961,0.472,2
