Country,Area,Months,Year,temperature
NIG,Niger,June,1984,0.303
NIG,Niger,July,1984,0.431
NIG,Niger,August,1984,1.873
NIG,Niger,September,1984,1.048
NIG,Niger,October,1984,0.817
NIG,Niger,November,1984,0.813
NIG,Niger,December,1984,-1.503
NGR,Nigeria,January,1984,-0.664
NGR,Nigeria,February,1984,-0.255
NGR,Nigeria,March,1984,0.839
NGR,Nigeria,April,1984,0.902
NGR,Nigeria,May,1984,1.036
NGR,Nigeria,June,1984,0.896
NGR,Nigeria,July,1984,0.796
NGR,Nigeria,August,1984,2.367
NGR,Nigeria,September,1984,1.001
NGR,Nigeria,October,1984,1.089
NGR,Nigeria,November,1984,0.971
NGR,Nigeria,December,1984,-0.632
NOR,Norway,January,1984,-1.212
NOR,Norway,February,1984,3.328
NOR,Norway,March,1984,-0.899
NOR,Norway,April,1984,1.716
NOR,Norway,May,1984,2.532
NOR,Norway,June,1984,0.266
NOR,Norway,July,1984,-0.648
NOR,Norway,August,1984,0.172
NOR,Norway,September,1984,-0.707
NOR,Norway,October,1984,0.968
NOR,Norway,November,1984,1.097
NOR,Norway,December,1984,3.403
PAK,Pakistan,January,1984,-0.639
PAK,Pakistan,February,1984,-2.588
PAK,Pakistan,March,1984,2.004
PAK,Pakistan,April,1984,0.64
PAK,Pakistan,May,1984,1.487
PAK,Pakistan,June,1984,0.612
PAK,Pakistan,July,1984,-0.781
PAK,Pakistan,August,1984,-0.347
PAK,Pakistan,September,1984,-1.236
PAK,Pakistan,October,1984,-1.735
PAK,Pakistan,November,1984,-0.015
PAK,Pakistan,December,1984,-0.658
PAN,Panama,January,1984,-0.17
PAN,Panama,February,1984,0.289
PAN,Panama,March,1984,0.254
PAN,Panama,April,1984,-0.14
PAN,Panama,May,1984,-0.294
PAN,Panama,June,1984,0.185
PAN,Panama,July,1984,-0.711
PAN,Panama,August,1984,-0.279
PAN,Panama,September,1984,-0.382
PAN,Panama,October,1984,0.04
PAN,Panama,November,1984,-0.222
PAN,Panama,December,1984,-0.533
PAR,Paraguay,January,1984,0.512
PAR,Paraguay,February,1984,1.444
PAR,Paraguay,March,1984,0.903
PAR,Paraguay,April,1984,-1.052
PAR,Paraguay,May,1984,2.277
PAR,Paraguay,June,1984,-1.128
PAR,Paraguay,July,1984,1.769
PAR,Paraguay,August,1984,-2.337
PAR,Paraguay,September,1984,0.367
PAR,Paraguay,October,1984,2.787
PAR,Paraguay,November,1984,-0.052
PAR,Paraguay,December,1984,-1.428
PER,Peru,January,1984,-0.177
PER,Peru,February,1984,-0.422
PER,Peru,March,1984,0.344
PER,Peru,April,1984,0.218
PER,Peru,May,1984,0.498
PER,Peru,June,1984,0.327
PER,Peru,July,1984,0.514
PER,Peru,August,1984,0.107
PER,Peru,September,1984,0.37
PER,Peru,October,1984,0.479
PER,Peru,November,1984,0.043
PER,Peru,December,1984,0.177
PHI,Philippines,January,1984,0.303
PHI,Philippines,February,1984,0.232
PHI,Philippines,March,1984,0.666
PHI,Philippines,April,1984,0.519
PHI,Philippines,May,1984,-0.034
PHI,Philippines,June,1984,-0.06
PHI,Philippines,July,1984,0.261
PHI,Philippines,August,1984,0.232
PHI,Philippines,September,1984,0.097
PHI,Philippines,October,1984,-0.023
PHI,Philippines,November,1984,0.457
PHI,Philippines,December,1984,0.28
POL,Poland,January,1984,3.391
POL,Poland,February,1984,0.479
POL,Poland,March,1984,-0.264
POL,Poland,April,1984,0.501
POL,Poland,May,1984,0.525
POL,Poland,June,1984,-2.076
POL,Poland,July,1984,-1.57
POL,Poland,August,1984,0.094
POL,Poland,September,1984,-0.09
POL,Poland,October,1984,2.072
POL,Poland,November,1984,-0.156
POL,Poland,December,1984,-0.161
POR,Portugal,January,1984,0.052
POR,Portugal,February,1984,-0.664
POR,Portugal,March,1984,-1.533
POR,Portugal,April,1984,2.533
POR,Portugal,May,1984,-3.332
POR,Portugal,June,1984,-0.153
POR,Portugal,July,1984,0.226
POR,Portugal,August,1984,0.167
POR,Portugal,September,1984,0.002
POR,Portugal,October,1984,-0.123
POR,Portugal,November,1984,0.351
POR,Portugal,December,1984,1.133
PUR,Puerto Rico,January,1984,0.507
PUR,Puerto Rico,February,1984,0.264
PUR,Puerto Rico,March,1984,0.169
PUR,Puerto Rico,April,1984,0.66
PUR,Puerto Rico,May,1984,-0.105
PUR,Puerto Rico,June,1984,-0.081
PUR,Puerto Rico,July,1984,-0.271
PUR,Puerto Rico,August,1984,-0.017
PUR,Puerto Rico,September,1984,-0.313
PUR,Puerto Rico,October,1984,-0.418
PUR,Puerto Rico,November,1984,-0.609
PUR,Puerto Rico,December,1984,-0.475
QAT,Qatar,January,1984,-0.371
QAT,Qatar,February,1984,0.145
QAT,Qatar,March,1984,1.149
QAT,Qatar,April,1984,1.828
QAT,Qatar,May,1984,-0.273
QAT,Qatar,June,1984,-0.319
QAT,Qatar,July,1984,0.304
QAT,Qatar,August,1984,-0.903
QAT,Qatar,September,1984,-0.42
QAT,Qatar,October,1984,-0.954
QAT,Qatar,November,1984,0.577
QAT,Qatar,December,1984,-0.134
KOR,South Korea,January,1984,-2.113
KOR,South Korea,February,1984,-2.278
KOR,South Korea,March,1984,-1.615
KOR,South Korea,April,1984,0.06
KOR,South Korea,May,1984,0.327
KOR,South Korea,June,1984,0.934
KOR,South Korea,July,1984,0.305
KOR,South Korea,August,1984,1.219
KOR,South Korea,September,1984,-0.155
KOR,South Korea,October,1984,-0.443
KOR,South Korea,November,1984,1.072
KOR,South Korea,December,1984,-0.138
MDA,Moldova,January,1984,NA
MDA,Moldova,February,1984,NA
MDA,Moldova,March,1984,NA
MDA,Moldova,April,1984,NA
MDA,Moldova,May,1984,NA
MDA,Moldova,June,1984,NA
MDA,Moldova,July,1984,NA
MDA,Moldova,August,1984,NA
MDA,Moldova,September,1984,NA
MDA,Moldova,October,1984,NA
MDA,Moldova,November,1984,NA
MDA,Moldova,December,1984,NA
ROU,Romania,January,1984,2.741
ROU,Romania,February,1984,-0.597
ROU,Romania,March,1984,-1.097
ROU,Romania,April,1984,-1.093
ROU,Romania,May,1984,0.549
ROU,Romania,June,1984,-1.553
ROU,Romania,July,1984,-1.771
ROU,Romania,August,1984,-1.236
ROU,Romania,September,1984,1.31
ROU,Romania,October,1984,2.351
ROU,Romania,November,1984,-0.524
ROU,Romania,December,1984,-1.274
RUS,Russian Federation,January,1984,NA
RUS,Russian Federation,February,1984,NA
RUS,Russian Federation,March,1984,NA
RUS,Russian Federation,April,1984,NA
RUS,Russian Federation,May,1984,NA
RUS,Russian Federation,June,1984,NA
RUS,Russian Federation,July,1984,NA
RUS,Russian Federation,August,1984,NA
RUS,Russian Federation,September,1984,NA
RUS,Russian Federation,October,1984,NA
RUS,Russian Federation,November,1984,NA
RUS,Russian Federation,December,1984,NA
KSA,Saudi Arabia,January,1984,-0.312
KSA,Saudi Arabia,February,1984,-0.037
KSA,Saudi Arabia,March,1984,0.412
KSA,Saudi Arabia,April,1984,0.495
KSA,Saudi Arabia,May,1984,-0.411
KSA,Saudi Arabia,June,1984,-0.974
KSA,Saudi Arabia,July,1984,-0.208
KSA,Saudi Arabia,August,1984,-1.497
KSA,Saudi Arabia,September,1984,0.005
KSA,Saudi Arabia,October,1984,-0.984
KSA,Saudi Arabia,November,1984,-0.104
KSA,Saudi Arabia,December,1984,-0.814
SEN,Senegal,January,1984,0.435
SEN,Senegal,February,1984,0.599
SEN,Senegal,March,1984,0.155
SEN,Senegal,April,1984,0.708
SEN,Senegal,May,1984,1.19
SEN,Senegal,June,1984,-0.185
SEN,Senegal,July,1984,0.104
SEN,Senegal,August,1984,1.526
SEN,Senegal,September,1984,1.01
SEN,Senegal,October,1984,0.695
SEN,Senegal,November,1984,0.551
SEN,Senegal,December,1984,0.324
SRB,Serbia,January,1984,NA
SRB,Serbia,February,1984,NA
SRB,Serbia,March,1984,NA
SRB,Serbia,April,1984,NA
SRB,Serbia,May,1984,NA
SRB,Serbia,June,1984,NA
SRB,Serbia,July,1984,NA
SRB,Serbia,August,1984,NA
SRB,Serbia,September,1984,NA
SRB,Serbia,October,1984,NA
SRB,Serbia,November,1984,NA
SRB,Serbia,December,1984,NA
SCG,Serbia and Montenegro,January,1984,NA
SCG,Serbia and Montenegro,February,1984,NA
SCG,Serbia and Montenegro,March,1984,NA
SCG,Serbia and Montenegro,April,1984,NA
SCG,Serbia and Montenegro,May,1984,NA
SCG,Serbia and Montenegro,June,1984,NA
SCG,Serbia and Montenegro,July,1984,NA
SCG,Serbia and Montenegro,August,1984,NA
SCG,Serbia and Montenegro,September,1984,NA
SCG,Serbia and Montenegro,October,1984,NA
SCG,Serbia and Montenegro,November,1984,NA
SCG,Serbia and Montenegro,December,1984,NA
SIN,Singapore,January,1984,-0.492
SIN,Singapore,February,1984,-0.676
SIN,Singapore,March,1984,-0.542
SIN,Singapore,April,1984,-0.193
SIN,Singapore,May,1984,-0.482
SIN,Singapore,June,1984,-0.094
SIN,Singapore,July,1984,-0.216
SIN,Singapore,August,1984,0.231
SIN,Singapore,September,1984,-0.218
SIN,Singapore,October,1984,0.254
SIN,Singapore,November,1984,0.257
SIN,Singapore,December,1984,0.339
SVK,Slovakia,January,1984,NA
SVK,Slovakia,February,1984,NA
SVK,Slovakia,March,1984,NA
SVK,Slovakia,April,1984,NA
SVK,Slovakia,May,1984,NA
SVK,Slovakia,June,1984,NA
SVK,Slovakia,July,1984,NA
SVK,Slovakia,August,1984,NA
SVK,Slovakia,September,1984,NA
SVK,Slovakia,October,1984,NA
SVK,Slovakia,November,1984,NA
SVK,Slovakia,December,1984,NA
SLO,Slovenia,January,1984,NA
SLO,Slovenia,February,1984,NA
SLO,Slovenia,March,1984,NA
SLO,Slovenia,April,1984,NA
SLO,Slovenia,May,1984,NA
SLO,Slovenia,June,1984,NA
SLO,Slovenia,July,1984,NA
SLO,Slovenia,August,1984,NA
SLO,Slovenia,September,1984,NA
SLO,Slovenia,October,1984,NA
SLO,Slovenia,November,1984,NA
SLO,Slovenia,December,1984,NA
RSA,South Africa,January,1984,0.563
RSA,South Africa,February,1984,1.268
RSA,South Africa,March,1984,0.959
RSA,South Africa,April,1984,0.263
RSA,South Africa,May,1984,0.125
RSA,South Africa,June,1984,0.372
RSA,South Africa,July,1984,0.317
RSA,South Africa,August,1984,0.591
RSA,South Africa,September,1984,0.695
RSA,South Africa,October,1984,0.294
RSA,South Africa,November,1984,0.09
RSA,South Africa,December,1984,-0.193
ESP,Spain,January,1984,0.259
ESP,Spain,February,1984,-0.707
ESP,Spain,March,1984,-1.596
ESP,Spain,April,1984,1.856
ESP,Spain,May,1984,-3.056
ESP,Spain,June,1984,-0.449
ESP,Spain,July,1984,0.825
ESP,Spain,August,1984,-0.515
ESP,Spain,September,1984,-0.348
ESP,Spain,October,1984,-0.195
ESP,Spain,November,1984,1.027
ESP,Spain,December,1984,0.521
SRI,Sri Lanka,January,1984,0.411
SRI,Sri Lanka,February,1984,0.053
SRI,Sri Lanka,March,1984,0.165
SRI,Sri Lanka,April,1984,0.182
SRI,Sri Lanka,May,1984,0.693
SRI,Sri Lanka,June,1984,0.038
SRI,Sri Lanka,July,1984,-0.339
SRI,Sri Lanka,August,1984,0.187
SRI,Sri Lanka,September,1984,-0.197
SRI,Sri Lanka,October,1984,-0.036
SRI,Sri Lanka,November,1984,-0.182
SRI,Sri Lanka,December,1984,0.125
SUD,Sudan,January,1984,NA
SUD,Sudan,February,1984,NA
SUD,Sudan,March,1984,NA
SUD,Sudan,April,1984,NA
SUD,Sudan,May,1984,NA
SUD,Sudan,June,1984,NA
SUD,Sudan,July,1984,NA
SUD,Sudan,August,1984,NA
SUD,Sudan,September,1984,NA
SUD,Sudan,October,1984,NA
SUD,Sudan,November,1984,NA
SUD,Sudan,December,1984,NA
SUR,Suriname,January,1984,-0.294
SUR,Suriname,February,1984,0.006
SUR,Suriname,March,1984,0.356
SUR,Suriname,April,1984,-0.146
SUR,Suriname,May,1984,0.059
SUR,Suriname,June,1984,0.22
SUR,Suriname,July,1984,-0.021
SUR,Suriname,August,1984,-0.496
SUR,Suriname,September,1984,-0.807
SUR,Suriname,October,1984,-0.779
SUR,Suriname,November,1984,-0.523
SUR,Suriname,December,1984,0.17
SWE,Sweden,January,1984,-0.792
SWE,Sweden,February,1984,3.388
SWE,Sweden,March,1984,-1.233
SWE,Sweden,April,1984,1.798
SWE,Sweden,May,1984,2.655
SWE,Sweden,June,1984,-0.183
SWE,Sweden,July,1984,-0.42
SWE,Sweden,August,1984,0.333
SWE,Sweden,September,1984,-0.867
SWE,Sweden,October,1984,1.466
SWE,Sweden,November,1984,0.935
SWE,Sweden,December,1984,3.022
SUI,Switzerland,January,1984,0.788
SUI,Switzerland,February,1984,-1.515
SUI,Switzerland,March,1984,-1.78
SUI,Switzerland,April,1984,-0.686
SUI,Switzerland,May,1984,-2.409
SUI,Switzerland,June,1984,-0.667
SUI,Switzerland,July,1984,0.218
SUI,Switzerland,August,1984,0.097
SUI,Switzerland,September,1984,-1.312
SUI,Switzerland,October,1984,0.816
SUI,Switzerland,November,1984,2.154
SUI,Switzerland,December,1984,0.995
SYR,Syria,January,1984,1.472
SYR,Syria,February,1984,0.87
SYR,Syria,March,1984,0.681
SYR,Syria,April,1984,-0.796
SYR,Syria,May,1984,0.279
SYR,Syria,June,1984,-0.025
SYR,Syria,July,1984,-0.093
SYR,Syria,August,1984,-1.962
SYR,Syria,September,1984,0.033
SYR,Syria,October,1984,-0.254
SYR,Syria,November,1984,-0.779
SYR,Syria,December,1984,-1.945
TJK,Tajikistan,January,1984,NA
TJK,Tajikistan,February,1984,NA
TJK,Tajikistan,March,1984,NA
TJK,Tajikistan,April,1984,NA
TJK,Tajikistan,May,1984,NA
TJK,Tajikistan,June,1984,NA
TJK,Tajikistan,July,1984,NA
TJK,Tajikistan,August,1984,NA
TJK,Tajikistan,September,1984,NA
TJK,Tajikistan,October,1984,NA
TJK,Tajikistan,November,1984,NA
TJK,Tajikistan,December,1984,NA
THA,Thailand,January,1984,-0.29
THA,Thailand,February,1984,0.917
THA,Thailand,March,1984,0.222
THA,Thailand,April,1984,0.506
THA,Thailand,May,1984,-0.009
THA,Thailand,June,1984,-0.101
THA,Thailand,July,1984,0.017
THA,Thailand,August,1984,0.349
THA,Thailand,September,1984,0.06
THA,Thailand,October,1984,-0.287
THA,Thailand,November,1984,0.393
THA,Thailand,December,1984,0.409
TOG,Togo,January,1984,0.653
TOG,Togo,February,1984,0.69
TOG,Togo,March,1984,0.608
TOG,Togo,April,1984,0.207
TOG,Togo,May,1984,0.273
TOG,Togo,June,1984,0.625
TOG,Togo,July,1984,0.722
TOG,Togo,August,1984,0.967
TOG,Togo,September,1984,0.29
TOG,Togo,October,1984,0.335
TOG,Togo,November,1984,0.948
TOG,Togo,December,1984,-0.12
TGA,Tonga,January,1984,0.357
TGA,Tonga,February,1984,0.819
TGA,Tonga,March,1984,0.204
TGA,Tonga,April,1984,0.707
TGA,Tonga,May,1984,0.98
TGA,Tonga,June,1984,0.694
TGA,Tonga,July,1984,0.366
TGA,Tonga,August,1984,0.32
TGA,Tonga,September,1984,0.075
TGA,Tonga,October,1984,-0.795
TGA,Tonga,November,1984,-0.147
TGA,Tonga,December,1984,0.522
TRI,Trinidad and Tobago,January,1984,-0.265
TRI,Trinidad and Tobago,February,1984,-0.038
TRI,Trinidad and Tobago,March,1984,-0.047
TRI,Trinidad and Tobago,April,1984,0.246
TRI,Trinidad and Tobago,May,1984,-0.32
TRI,Trinidad and Tobago,June,1984,0.351
TRI,Trinidad and Tobago,July,1984,-0.393
TRI,Trinidad and Tobago,August,1984,-0.136
TRI,Trinidad and Tobago,September,1984,-0.256
TRI,Trinidad and Tobago,October,1984,-0.194
TRI,Trinidad and Tobago,November,1984,-0.062
TRI,Trinidad and Tobago,December,1984,NA
TUN,Tunisia,January,1984,0.091
TUN,Tunisia,February,1984,-0.979
TUN,Tunisia,March,1984,-0.425
TUN,Tunisia,April,1984,0.244
TUN,Tunisia,May,1984,0.718
TUN,Tunisia,June,1984,-0.574
TUN,Tunisia,July,1984,-0.073
TUN,Tunisia,August,1984,0.245
TUN,Tunisia,September,1984,0.123
TUN,Tunisia,October,1984,-0.334
TUN,Tunisia,November,1984,1.338
TUN,Tunisia,December,1984,-0.36
TUR,Turkey,January,1984,2.659
TUR,Turkey,February,1984,1.485
TUR,Turkey,March,1984,0.945
TUR,Turkey,April,1984,-1.155
TUR,Turkey,May,1984,0.106
TUR,Turkey,June,1984,-0.132
TUR,Turkey,July,1984,-0.434
TUR,Turkey,August,1984,-2.348
TUR,Turkey,September,1984,1.161
TUR,Turkey,October,1984,0.565
TUR,Turkey,November,1984,-0.188
TUR,Turkey,December,1984,-1.94
UGA,Uganda,January,1984,-0.652
UGA,Uganda,February,1984,0.297
UGA,Uganda,March,1984,1.054
UGA,Uganda,April,1984,0.475
UGA,Uganda,May,1984,0.872
UGA,Uganda,June,1984,0.531
UGA,Uganda,July,1984,0.021
UGA,Uganda,August,1984,0.389
UGA,Uganda,September,1984,0.263
UGA,Uganda,October,1984,0.774
UGA,Uganda,November,1984,0.323
UGA,Uganda,December,1984,0.859
UKR,Ukraine,January,1984,NA
UKR,Ukraine,February,1984,NA
UKR,Ukraine,March,1984,NA
UKR,Ukraine,April,1984,NA
UKR,Ukraine,May,1984,NA
UKR,Ukraine,June,1984,NA
UKR,Ukraine,July,1984,NA
UKR,Ukraine,August,1984,NA
UKR,Ukraine,September,1984,NA
UKR,Ukraine,October,1984,NA
UKR,Ukraine,November,1984,NA
UKR,Ukraine,December,1984,NA
UAE,United Arab Emirates,January,1984,-0.907
UAE,United Arab Emirates,February,1984,-0.549
UAE,United Arab Emirates,March,1984,0.42
UAE,United Arab Emirates,April,1984,1.465
UAE,United Arab Emirates,May,1984,0.372
UAE,United Arab Emirates,June,1984,-0.682
UAE,United Arab Emirates,July,1984,0.101
UAE,United Arab Emirates,August,1984,-1.112
UAE,United Arab Emirates,September,1984,-0.362
UAE,United Arab Emirates,October,1984,-1.435
UAE,United Arab Emirates,November,1984,-0.372
UAE,United Arab Emirates,December,1984,-0.34
GBR,Great Britain,January,1984,-0.533
GBR,Great Britain,February,1984,0.474
GBR,Great Britain,March,1984,-0.728
GBR,Great Britain,April,1984,0.443
GBR,Great Britain,May,1984,-0.862
GBR,Great Britain,June,1984,0.295
GBR,Great Britain,July,1984,0.974
GBR,Great Britain,August,1984,1.607
GBR,Great Britain,September,1984,-0.249
GBR,Great Britain,October,1984,0.229
GBR,Great Britain,November,1984,1.147
GBR,Great Britain,December,1984,0.777
TAN,Tanzania,January,1984,-0.387
TAN,Tanzania,February,1984,0.294
TAN,Tanzania,March,1984,0.167
TAN,Tanzania,April,1984,0.344
TAN,Tanzania,May,1984,0.155
TAN,Tanzania,June,1984,0.133
TAN,Tanzania,July,1984,0.082
TAN,Tanzania,August,1984,-0.388
TAN,Tanzania,September,1984,-0.032
TAN,Tanzania,October,1984,0.166
TAN,Tanzania,November,1984,-0.427
TAN,Tanzania,December,1984,-0.25
USA,United States,January,1984,-0.066
USA,United States,February,1984,0.64
USA,United States,March,1984,0.488
USA,United States,April,1984,-0.796
USA,United States,May,1984,-0.118
USA,United States,June,1984,0.304
USA,United States,July,1984,-0.183
USA,United States,August,1984,0.423
USA,United States,September,1984,-0.515
USA,United States,October,1984,-0.097
USA,United States,November,1984,-0.363
USA,United States,December,1984,1.219
URU,Uruguay,January,1984,1.062
URU,Uruguay,February,1984,1.342
URU,Uruguay,March,1984,0.435
URU,Uruguay,April,1984,-0.002
URU,Uruguay,May,1984,0.208
URU,Uruguay,June,1984,-1.578
URU,Uruguay,July,1984,-1.156
URU,Uruguay,August,1984,-1.893
URU,Uruguay,September,1984,0.049
URU,Uruguay,October,1984,1.664
URU,Uruguay,November,1984,-0.206
URU,Uruguay,December,1984,-2.182
UZB,Uzbekistan,January,1984,NA
UZB,Uzbekistan,February,1984,NA
UZB,Uzbekistan,March,1984,NA
UZB,Uzbekistan,April,1984,NA
UZB,Uzbekistan,May,1984,NA
UZB,Uzbekistan,June,1984,NA
UZB,Uzbekistan,July,1984,NA
UZB,Uzbekistan,August,1984,NA
UZB,Uzbekistan,September,1984,NA
UZB,Uzbekistan,October,1984,NA
UZB,Uzbekistan,November,1984,NA
UZB,Uzbekistan,December,1984,NA
VEN,Venezuela,January,1984,0.222
VEN,Venezuela,February,1984,0.284
VEN,Venezuela,March,1984,0.366
VEN,Venezuela,April,1984,0.621
VEN,Venezuela,May,1984,0.455
VEN,Venezuela,June,1984,0.215
VEN,Venezuela,July,1984,0.082
VEN,Venezuela,August,1984,-0.043
VEN,Venezuela,September,1984,-0.633
VEN,Venezuela,October,1984,-0.543
VEN,Venezuela,November,1984,-0.405
VEN,Venezuela,December,1984,-0.553
VIE,Vietnam,January,1984,-1.251
VIE,Vietnam,February,1984,-0.508
VIE,Vietnam,March,1984,-0.086
VIE,Vietnam,April,1984,0.755
VIE,Vietnam,May,1984,-0.575
VIE,Vietnam,June,1984,0.063
VIE,Vietnam,July,1984,0.145
VIE,Vietnam,August,1984,0.128
VIE,Vietnam,September,1984,-0.056
VIE,Vietnam,October,1984,-0.485
VIE,Vietnam,November,1984,1.068
VIE,Vietnam,December,1984,-0.389
ZAM,Zambia,January,1984,0.461
ZAM,Zambia,February,1984,0.448
ZAM,Zambia,March,1984,0.907
ZAM,Zambia,April,1984,-0.002
ZAM,Zambia,May,1984,0.96
ZAM,Zambia,June,1984,0.493
ZAM,Zambia,July,1984,0.81
ZAM,Zambia,August,1984,-0.049
ZAM,Zambia,September,1984,0.87
ZAM,Zambia,October,1984,0.983
ZAM,Zambia,November,1984,-0.087
ZAM,Zambia,December,1984,0.222
ZIM,Zimbabwe,January,1984,1.107
ZIM,Zimbabwe,February,1984,0.28
ZIM,Zimbabwe,March,1984,0.59
ZIM,Zimbabwe,April,1984,-0.013
ZIM,Zimbabwe,May,1984,1.118
ZIM,Zimbabwe,June,1984,0.346
ZIM,Zimbabwe,July,1984,0.944
ZIM,Zimbabwe,August,1984,-0.068
ZIM,Zimbabwe,September,1984,1.2
ZIM,Zimbabwe,October,1984,0.461
ZIM,Zimbabwe,November,1984,-0.811
ZIM,Zimbabwe,December,1984,0.207
FSM,Micronesia,January,1984,0.146
FSM,Micronesia,February,1984,-0.053
FSM,Micronesia,March,1984,0.243
FSM,Micronesia,April,1984,0.226
FSM,Micronesia,May,1984,0.206
FSM,Micronesia,June,1984,-0.238
FSM,Micronesia,July,1984,0.021
FSM,Micronesia,August,1984,-0.207
FSM,Micronesia,September,1984,0.121
FSM,Micronesia,October,1984,-0.159
FSM,Micronesia,November,1984,0.139
FSM,Micronesia,December,1984,0.269
AFG,Afghanistan,January,1985,0.435
AFG,Afghanistan,February,1985,2.467
AFG,Afghanistan,March,1985,-0.16
AFG,Afghanistan,April,1985,0.81
AFG,Afghanistan,May,1985,0.181
AFG,Afghanistan,June,1985,1.108
AFG,Afghanistan,July,1985,1.191
AFG,Afghanistan,August,1985,-0.241
AFG,Afghanistan,September,1985,0.195
AFG,Afghanistan,October,1985,-0.469
AFG,Afghanistan,November,1985,0.49
AFG,Afghanistan,December,1985,-0.262
ALB,Albania,January,1985,-0.933
ALB,Albania,February,1985,-3.434
ALB,Albania,March,1985,0.177
ALB,Albania,April,1985,0.98
ALB,Albania,May,1985,1.664
ALB,Albania,June,1985,-0.393
ALB,Albania,July,1985,0.611
ALB,Albania,August,1985,0.818
ALB,Albania,September,1985,0.746
ALB,Albania,October,1985,-0.4
ALB,Albania,November,1985,0.409
ALB,Albania,December,1985,1.45
ALG,Algeria,January,1985,-1.044
ALG,Algeria,February,1985,2.362
ALG,Algeria,March,1985,-0.484
ALG,Algeria,April,1985,0.908
ALG,Algeria,May,1985,-0.153
ALG,Algeria,June,1985,1.969
ALG,Algeria,July,1985,0.741
ALG,Algeria,August,1985,0.253
ALG,Algeria,September,1985,0.12
ALG,Algeria,October,1985,0.399
ALG,Algeria,November,1985,2.327
ALG,Algeria,December,1985,0.029
ARG,Argentina,January,1985,-0.05
ARG,Argentina,February,1985,0.256
ARG,Argentina,March,1985,0.161
ARG,Argentina,April,1985,-0.015
ARG,Argentina,May,1985,0.806
ARG,Argentina,June,1985,1.375
ARG,Argentina,July,1985,0.346
ARG,Argentina,August,1985,0.303
ARG,Argentina,September,1985,0.317
ARG,Argentina,October,1985,0.111
ARG,Argentina,November,1985,1.14
ARG,Argentina,December,1985,0.811
ARM,Armenia,January,1985,NA
ARM,Armenia,February,1985,NA
ARM,Armenia,March,1985,NA
ARM,Armenia,April,1985,NA
ARM,Armenia,May,1985,NA
ARM,Armenia,June,1985,NA
ARM,Armenia,July,1985,NA
ARM,Armenia,August,1985,NA
ARM,Armenia,September,1985,NA
ARM,Armenia,October,1985,NA
ARM,Armenia,November,1985,NA
ARM,Armenia,December,1985,NA
AUS,Australia,January,1985,0.776
AUS,Australia,February,1985,0.949
AUS,Australia,March,1985,1.005
AUS,Australia,April,1985,0.088
AUS,Australia,May,1985,0.579
AUS,Australia,June,1985,-0.827
AUS,Australia,July,1985,0.046
AUS,Australia,August,1985,0.918
AUS,Australia,September,1985,-0.287
AUS,Australia,October,1985,-0.228
AUS,Australia,November,1985,0.369
AUS,Australia,December,1985,0.068
AUT,Austria,January,1985,-4.475
AUT,Austria,February,1985,-2.624
AUT,Austria,March,1985,-0.644
AUT,Austria,April,1985,0.199
AUT,Austria,May,1985,1.258
AUT,Austria,June,1985,-1.512
AUT,Austria,July,1985,1.255
AUT,Austria,August,1985,0.694
AUT,Austria,September,1985,1.11
AUT,Austria,October,1985,0.147
AUT,Austria,November,1985,-2.659
AUT,Austria,December,1985,3.015
AZE,Azerbaijan,January,1985,NA
AZE,Azerbaijan,February,1985,NA
AZE,Azerbaijan,March,1985,NA
AZE,Azerbaijan,April,1985,NA
AZE,Azerbaijan,May,1985,NA
AZE,Azerbaijan,June,1985,NA
AZE,Azerbaijan,July,1985,NA
AZE,Azerbaijan,August,1985,NA
AZE,Azerbaijan,September,1985,NA
AZE,Azerbaijan,October,1985,NA
AZE,Azerbaijan,November,1985,NA
